name,series_id,frame_id,annotator_id,length_px,radius_median_px,signal_mean
p0001_00000001_f0019_4,00000001,f0019,4,5.414,6.516,0.51235
p0001_00000001_f0019_4,00000001,f0019,4,9.657,6.325,0.32263
p0001_00000001_f0019_4,00000001,f0019,4,17.485,6.325,0.56204
p0001_00000001_f0019_4,00000001,f0019,4,17.414,8.0,0.72099
p0001_00000001_f0019_4,00000001,f0019,4,15.314,9.434,0.79487
p0001_00000001_f0019_4,00000001,f0019,4,18.243,10.0,0.65226
p0001_00000001_f0019_4,00000001,f0019,4,8.071,7.0,0.64762
p0001_00000001_f0019_4,00000001,f0019,4,5.414,6.89,0.59136
p0001_00000001_f0019_4,00000001,f0019,4,20.314,9.849,0.73457
p0001_00000001_f0019_4,00000001,f0019,4,18.0,9.055,0.71423
p0001_00000001_f0019_4,00000001,f0019,4,8.071,6.0,0.80741
p0001_00000001_f0019_4,00000001,f0019,4,14.414,10.198,0.74667
p0001_00000001_f0019_4,00000001,f0019,4,8.243,5.915,0.56389
p0001_00000001_f0019_4,00000001,f0019,4,10.828,6.708,0.68687
p0001_00000001_f0019_4,00000001,f0019,4,7.657,5.099,0.70159
p0001_00000001_f0019_4,00000001,f0019,4,2.414,8.062,0.73333
p0001_00000001_f0019_4,00000001,f0019,4,2.828,6.325,0.60741
p0001_00000001_f0019_4,00000001,f0019,4,35.142,3.606,0.48333
p0001_00000001_f0019_4,00000001,f0019,4,9.071,2.121,0.47222
p0001_00000001_f0019_4,00000001,f0019,4,5.414,6.041,0.45432
p0001_00000001_f0019_4,00000001,f0019,4,9.657,9.849,0.76379
p0001_00000001_f0019_4,00000001,f0019,4,8.828,3.606,0.3572
p0001_00000001_f0019_4,00000001,f0019,4,2.828,5.385,0.41481
p0001_00000001_f0019_4,00000001,f0019,4,15.728,9.434,0.7812
p0001_00000001_f0019_4,00000001,f0019,4,14.828,4.123,0.49086
p0001_00000001_f0019_4,00000001,f0019,4,7.0,5.0,0.64074
p0001_00000001_f0019_4,00000001,f0019,4,22.728,5.0,0.40074
p0001_00000001_f0019_4,00000001,f0019,4,6.828,9.22,0.75767
p0001_00000001_f0019_4,00000001,f0019,4,21.657,3.0,0.49559
p0001_00000001_f0019_4,00000001,f0019,4,4.414,11.402,0.79852
p0001_00000001_f0019_4,00000001,f0019,4,6.414,13.0,0.80212
p0001_00000001_f0019_4,00000001,f0019,4,51.385,9.0,0.7948
p0001_00000001_f0019_4,00000001,f0019,4,9.071,13.416,0.8037
p0001_00000001_f0019_4,00000001,f0019,4,3.828,13.227,0.83704
p0001_00000001_f0019_4,00000001,f0019,4,8.485,13.454,0.85926
p0001_00000001_f0019_4,00000001,f0019,4,6.414,2.0,0.39365
p0001_00000001_f0019_4,00000001,f0019,4,17.899,2.0,0.49907
p0001_00000001_f0019_4,00000001,f0019,4,16.556,12.53,0.92308
p0001_00000001_f0019_4,00000001,f0019,4,24.657,7.616,0.55833
p0001_00000001_f0019_4,00000001,f0019,4,7.657,8.062,0.57672
p0001_00000001_f0019_4,00000001,f0019,4,27.485,7.071,0.48632
p0001_00000001_f0019_4,00000001,f0019,4,17.071,7.616,0.62685
p0001_00000001_f0019_4,00000001,f0019,4,2.828,5.831,0.54074
p0001_00000001_f0019_4,00000001,f0019,4,6.243,8.274,0.61111
p0001_00000001_f0019_4,00000001,f0019,4,2.828,7.81,0.59506
p0001_00000001_f0019_4,00000001,f0019,4,2.828,6.403,0.69877
p0001_00000001_f0019_4,00000001,f0019,4,3.414,12.083,0.83519
p0001_00000001_f0019_4,00000001,f0019,4,14.485,7.0,0.7943
p0001_00000001_f0019_4,00000001,f0019,4,63.799,7.28,0.72116
p0001_00000001_f0019_4,00000001,f0019,4,23.071,5.0,0.63603
p0001_00000001_f0019_4,00000001,f0019,4,4.828,6.708,0.44593
p0001_00000001_f0019_4,00000001,f0019,4,2.828,5.831,0.45432
p0001_00000001_f0019_4,00000001,f0019,4,3.828,4.736,0.76667
p0001_00000001_f0019_4,00000001,f0019,4,7.243,4.472,0.63915
p0001_00000001_f0019_4,00000001,f0019,4,32.899,4.472,0.63297
p0001_00000001_f0019_4,00000001,f0019,4,14.657,4.123,0.5619
p0001_00000001_f0019_4,00000001,f0019,4,4.243,3.606,0.57593
p0001_00000001_f0019_4,00000001,f0019,4,9.657,3.606,0.55638
p0001_00000001_f0019_4,00000001,f0019,4,25.899,2.828,0.50926
p0001_00000001_f0020_4,00000001,f0020,4,31.728,4.0,0.47168
p0001_00000001_f0020_4,00000001,f0020,4,2.0,5.385,0.47202
p0001_00000001_f0020_4,00000001,f0020,4,17.414,6.041,0.55718
p0001_00000001_f0020_4,00000001,f0020,4,37.314,7.0,0.47862
p0001_00000001_f0020_4,00000001,f0020,4,8.243,7.211,0.57391
p0001_00000001_f0020_4,00000001,f0020,4,5.243,6.708,0.5927
p0001_00000001_f0020_4,00000001,f0020,4,18.243,7.0,0.77534
p0001_00000001_f0020_4,00000001,f0020,4,13.828,9.0,0.64859
p0001_00000001_f0020_4,00000001,f0020,4,6.657,6.662,0.618
p0001_00000001_f0020_4,00000001,f0020,4,6.243,8.573,0.80657
p0001_00000001_f0020_4,00000001,f0020,4,4.828,8.246,0.56934
p0001_00000001_f0020_4,00000001,f0020,4,2.828,6.708,0.67883
p0001_00000001_f0020_4,00000001,f0020,4,10.828,9.22,0.62243
p0001_00000001_f0020_4,00000001,f0020,4,10.071,5.0,0.40633
p0001_00000001_f0020_4,00000001,f0020,4,3.828,9.353,0.68248
p0001_00000001_f0020_4,00000001,f0020,4,5.828,6.325,0.63869
p0001_00000001_f0020_4,00000001,f0020,4,21.314,9.849,0.73876
p0001_00000001_f0020_4,00000001,f0020,4,9.243,5.0,0.62125
p0001_00000001_f0020_4,00000001,f0020,4,13.0,10.605,0.77372
p0001_00000001_f0020_4,00000001,f0020,4,48.971,5.0,0.55637
p0001_00000001_f0020_4,00000001,f0020,4,14.0,9.22,0.78637
p0001_00000001_f0020_4,00000001,f0020,4,12.414,6.325,0.72544
p0001_00000001_f0020_4,00000001,f0020,4,5.0,10.885,0.83942
p0001_00000001_f0020_4,00000001,f0020,4,11.828,4.736,0.74635
p0001_00000001_f0020_4,00000001,f0020,4,31.485,3.606,0.54331
p0001_00000001_f0020_4,00000001,f0020,4,7.071,5.0,0.3528
p0001_00000001_f0020_4,00000001,f0020,4,2.0,6.083,0.66667
p0001_00000001_f0020_4,00000001,f0020,4,6.243,11.18,0.77859
p0001_00000001_f0020_4,00000001,f0020,4,2.828,5.0,0.40389
p0001_00000001_f0020_4,00000001,f0020,4,21.828,5.0,0.41506
p0001_00000001_f0020_4,00000001,f0020,4,4.243,4.472,0.43613
p0001_00000001_f0020_4,00000001,f0020,4,20.071,3.606,0.42528
p0001_00000001_f0020_4,00000001,f0020,4,7.657,11.705,0.76955
p0001_00000001_f0020_4,00000001,f0020,4,13.828,5.05,0.53285
p0001_00000001_f0020_4,00000001,f0020,4,10.0,7.0,0.65959
p0001_00000001_f0020_4,00000001,f0020,4,2.828,10.77,0.7129
p0001_00000001_f0020_4,00000001,f0020,4,15.243,9.434,0.75572
p0001_00000001_f0020_4,00000001,f0020,4,18.243,5.0,0.49432
p0001_00000001_f0020_4,00000001,f0020,4,14.828,5.0,0.55766
p0001_00000001_f0020_4,00000001,f0020,4,21.243,4.0,0.48106
p0001_00000001_f0020_4,00000001,f0020,4,24.657,8.544,0.77555
p0001_00000001_f0020_4,00000001,f0020,4,13.485,11.662,0.58455
p0001_00000001_f0020_4,00000001,f0020,4,12.071,3.162,0.61778
p0001_00000001_f0020_4,00000001,f0020,4,30.071,9.0,0.79537
p0001_00000001_f0020_4,00000001,f0020,4,2.414,2.236,0.57664
p0001_00000001_f0020_4,00000001,f0020,4,6.243,4.562,0.40146
p0001_00000001_f0020_4,00000001,f0020,4,32.485,3.0,0.51401
p0001_00000001_f0020_4,00000001,f0020,4,3.414,2.828,0.56387
p0001_00000001_f0020_4,00000001,f0020,4,17.485,3.0,0.4562
p0001_00000001_f0020_4,00000001,f0020,4,14.243,6.204,0.70438
p0001_00000001_f0020_4,00000001,f0020,4,15.071,7.0,0.75965
p0001_00000001_f0020_4,00000001,f0020,4,21.485,2.236,0.4281
p0001_00000001_f0020_4,00000001,f0020,4,2.828,5.385,0.71776
p0001_00000001_f0020_4,00000001,f0020,4,9.485,4.243,0.75091
p0001_00000001_f0020_4,00000001,f0020,4,27.071,7.141,0.59012
p0001_00000001_f0020_4,00000001,f0020,4,5.243,7.28,0.62482
p0001_00000001_f0020_4,00000001,f0020,4,3.414,7.713,0.64234
p0001_00000001_f0020_4,00000001,f0020,4,38.556,8.0,0.57101
p0001_00000001_f0020_4,00000001,f0020,4,2.828,8.062,0.63504
p0001_00000001_f0020_4,00000001,f0020,4,2.828,4.123,0.86375
p0001_00000001_f0020_4,00000001,f0020,4,15.071,7.0,0.67623
p0001_00000001_f0020_4,00000001,f0020,4,3.828,5.831,0.57482
p0001_00000001_f0020_4,00000001,f0020,4,6.414,7.211,0.63399
p0001_00000001_f0020_4,00000001,f0020,4,12.071,2.0,0.45455
p0001_00000001_f0020_4,00000001,f0020,4,7.828,7.0,0.7208
p0001_00000001_f0020_4,00000001,f0020,4,5.243,4.243,0.78978
p0001_00000001_f0020_4,00000001,f0020,4,5.243,5.831,0.62628
p0001_00000001_f0020_4,00000001,f0020,4,5.243,7.616,0.68175
p0001_00000001_f0020_4,00000001,f0020,4,11.243,6.0,0.7067
p0001_00000001_f0020_4,00000001,f0020,4,6.828,5.385,0.70699
p0001_00000001_f0020_4,00000001,f0020,4,14.657,8.062,0.71533
p0001_00000001_f0020_4,00000001,f0020,4,33.485,2.0,0.39279
p0001_00000001_f0020_4,00000001,f0020,4,23.243,5.0,0.62425
p0001_00000001_f0020_4,00000001,f0020,4,36.314,8.031,0.79584
p0001_00000001_f0020_4,00000001,f0020,4,31.556,5.831,0.75574
p0001_00000001_f0020_4,00000001,f0020,4,11.899,8.062,0.58029
p0001_00000001_f0020_4,00000001,f0020,4,5.243,5.385,0.75766
p0001_00000001_f0020_4,00000001,f0020,4,3.414,6.083,0.72628
p0001_00000001_f0020_4,00000001,f0020,4,56.799,5.0,0.637
p0001_00000001_f0020_4,00000001,f0020,4,2.828,4.123,0.6837
p0001_00000001_f0020_4,00000001,f0020,4,2.828,4.123,0.6253
p0001_00000001_f0020_4,00000001,f0020,4,3.414,3.606,0.57299
p0001_00000001_f0020_4,00000001,f0020,4,11.243,3.162,0.54678
p0001_00000001_f0020_4,00000001,f0020,4,13.828,2.914,0.56517
p0001_00000001_f0021_1,00000001,f0021,1,28.485,6.708,0.56549
p0001_00000001_f0021_1,00000001,f0021,1,12.828,6.083,0.51282
p0001_00000001_f0021_1,00000001,f0021,1,4.414,5.385,0.51014
p0001_00000001_f0021_1,00000001,f0021,1,11.071,6.577,0.5558
p0001_00000001_f0021_1,00000001,f0021,1,21.243,7.616,0.6991
p0001_00000001_f0021_1,00000001,f0021,1,33.556,9.924,0.61812
p0001_00000001_f0021_1,00000001,f0021,1,12.899,5.099,0.56785
p0001_00000001_f0021_1,00000001,f0021,1,4.243,3.217,0.59601
p0001_00000001_f0021_1,00000001,f0021,1,6.828,1.414,0.63043
p0001_00000001_f0021_1,00000001,f0021,1,4.414,5.385,0.77391
p0001_00000001_f0021_1,00000001,f0021,1,67.87,8.062,0.62164
p0001_00000001_f0021_1,00000001,f0021,1,6.657,9.95,0.62681
p0001_00000001_f0021_1,00000001,f0021,1,12.314,6.078,0.67391
p0001_00000001_f0021_1,00000001,f0021,1,3.0,3.217,0.47101
p0001_00000001_f0021_1,00000001,f0021,1,10.414,9.0,0.67194
p0001_00000001_f0021_1,00000001,f0021,1,12.071,5.385,0.48353
p0001_00000001_f0021_1,00000001,f0021,1,22.828,9.0,0.78135
p0001_00000001_f0021_1,00000001,f0021,1,3.414,4.303,0.49638
p0001_00000001_f0021_1,00000001,f0021,1,2.0,2.828,0.59903
p0001_00000001_f0021_1,00000001,f0021,1,14.485,6.0,0.81884
p0001_00000001_f0021_1,00000001,f0021,1,7.243,6.0,0.54658
p0001_00000001_f0021_1,00000001,f0021,1,55.799,6.083,0.60315
p0001_00000001_f0021_1,00000001,f0021,1,6.657,11.402,0.70169
p0001_00000001_f0021_1,00000001,f0021,1,11.828,6.854,0.73853
p0001_00000001_f0021_1,00000001,f0021,1,8.657,4.736,0.46105
p0001_00000001_f0021_1,00000001,f0021,1,17.243,5.0,0.51705
p0001_00000001_f0021_1,00000001,f0021,1,6.828,5.0,0.49482
p0001_00000001_f0021_1,00000001,f0021,1,19.071,5.099,0.44887
p0001_00000001_f0021_1,00000001,f0021,1,36.314,4.0,0.43201
p0001_00000001_f0021_1,00000001,f0021,1,3.828,11.662,0.69203
p0001_00000001_f0021_1,00000001,f0021,1,4.243,11.662,0.70833
p0001_00000001_f0021_1,00000001,f0021,1,12.414,5.831,0.72185
p0001_00000001_f0021_1,00000001,f0021,1,5.657,11.314,0.71159
p0001_00000001_f0021_1,00000001,f0021,1,5.657,10.817,0.68841
p0001_00000001_f0021_1,00000001,f0021,1,22.657,6.0,0.54578
p0001_00000001_f0021_1,00000001,f0021,1,35.556,4.472,0.54529
p0001_00000001_f0021_1,00000001,f0021,1,24.828,4.0,0.58232
p0001_00000001_f0021_1,00000001,f0021,1,14.657,10.247,0.63768
p0001_00000001_f0021_1,00000001,f0021,1,2.828,4.123,0.6715
p0001_00000001_f0021_1,00000001,f0021,1,3.828,13.654,0.62138
p0001_00000001_f0021_1,00000001,f0021,1,23.899,8.0,0.62022
p0001_00000001_f0021_1,00000001,f0021,1,9.243,6.708,0.67552
p0001_00000001_f0021_1,00000001,f0021,1,4.243,3.606,0.51268
p0001_00000001_f0021_1,00000001,f0021,1,2.414,3.162,0.68116
p0001_00000001_f0021_1,00000001,f0021,1,8.071,4.123,0.47412
p0001_00000001_f0021_1,00000001,f0021,1,29.071,8.944,0.69798
p0001_00000001_f0021_1,00000001,f0021,1,58.385,7.616,0.71833
p0001_00000001_f0021_1,00000001,f0021,1,10.071,7.81,0.71739
p0001_00000001_f0021_1,00000001,f0021,1,2.828,5.831,0.79469
p0001_00000001_f0021_1,00000001,f0021,1,9.485,8.062,0.69656
p0001_00000001_f0021_1,00000001,f0021,1,5.243,5.657,0.82174
p0001_00000001_f0021_1,00000001,f0021,1,2.828,8.062,0.71739
p0001_00000001_f0021_1,00000001,f0021,1,10.071,8.246,0.57327
p0001_00000001_f0021_1,00000001,f0021,1,2.828,5.657,0.62319
p0001_00000001_f0021_1,00000001,f0021,1,2.0,7.071,0.657
p0001_00000001_f0021_1,00000001,f0021,1,6.657,7.211,0.62923
p0001_00000001_f0021_1,00000001,f0021,1,10.485,5.831,0.60386
p0001_00000001_f0021_1,00000001,f0021,1,4.414,7.071,0.61449
p0001_00000001_f0021_1,00000001,f0021,1,36.728,7.808,0.76044
p0001_00000001_f0021_1,00000001,f0021,1,17.485,7.616,0.74502
p0001_00000001_f0021_1,00000001,f0021,1,25.899,6.0,0.66274
p0001_00000001_f0021_1,00000001,f0021,1,2.828,7.81,0.66425
p0001_00000001_f0021_1,00000001,f0021,1,52.314,7.616,0.59217
p0001_00000001_f0021_1,00000001,f0021,1,5.0,2.914,0.54589
p0001_00000001_f0021_1,00000001,f0021,1,3.0,3.5,0.60145
p0001_00000001_f0021_1,00000001,f0021,1,8.243,3.0,0.49819
p0001_00000001_f0021_1,00000001,f0021,1,5.657,5.0,0.64203
p0001_00000001_f0021_1,00000001,f0021,1,51.385,4.0,0.69843
p0001_00000001_f0021_1,00000001,f0021,1,4.243,5.0,0.59058
p0001_00000001_f0021_1,00000001,f0021,1,3.828,5.0,0.58514
p0001_00000001_f0021_1,00000001,f0021,1,3.414,4.0,0.67029
p0001_00000001_f0021_1,00000001,f0021,1,6.243,4.472,0.69928
p0001_00000001_f0021_1,00000001,f0021,1,2.414,4.472,0.6401
p0001_00000001_f0021_1,00000001,f0021,1,9.243,3.606,0.60225
p0001_00000001_f0021_1,00000001,f0021,1,48.899,2.236,0.6605
p0001_00000001_f0021_4,00000001,f0021,4,17.243,6.0,0.5942
p0001_00000001_f0021_4,00000001,f0021,4,8.243,5.0,0.52083
p0001_00000001_f0021_4,00000001,f0021,4,23.828,5.0,0.58545
p0001_00000001_f0021_4,00000001,f0021,4,3.828,5.193,0.52174
p0001_00000001_f0021_4,00000001,f0021,4,4.828,5.0,0.47971
p0001_00000001_f0021_4,00000001,f0021,4,8.657,6.041,0.6096
p0001_00000001_f0021_4,00000001,f0021,4,17.828,7.448,0.68357
p0001_00000001_f0021_4,00000001,f0021,4,4.828,8.944,0.6087
p0001_00000001_f0021_4,00000001,f0021,4,14.899,7.81,0.72129
p0001_00000001_f0021_4,00000001,f0021,4,32.243,7.0,0.61639
p0001_00000001_f0021_4,00000001,f0021,4,4.828,7.616,0.51159
p0001_00000001_f0021_4,00000001,f0021,4,2.414,8.544,0.63285
p0001_00000001_f0021_4,00000001,f0021,4,17.314,7.616,0.61304
p0001_00000001_f0021_4,00000001,f0021,4,3.414,8.395,0.6087
p0001_00000001_f0021_4,00000001,f0021,4,7.414,9.22,0.5933
p0001_00000001_f0021_4,00000001,f0021,4,19.728,4.243,0.56607
p0001_00000001_f0021_4,00000001,f0021,4,2.0,11.402,0.65459
p0001_00000001_f0021_4,00000001,f0021,4,11.899,6.541,0.44203
p0001_00000001_f0021_4,00000001,f0021,4,2.0,9.434,0.6087
p0001_00000001_f0021_4,00000001,f0021,4,5.828,9.949,0.61957
p0001_00000001_f0021_4,00000001,f0021,4,14.414,8.062,0.7256
p0001_00000001_f0021_4,00000001,f0021,4,4.828,6.325,0.5971
p0001_00000001_f0021_4,00000001,f0021,4,29.828,9.0,0.75894
p0001_00000001_f0021_4,00000001,f0021,4,15.243,8.246,0.73237
p0001_00000001_f0021_4,00000001,f0021,4,3.828,11.18,0.64312
p0001_00000001_f0021_4,00000001,f0021,4,21.828,5.385,0.61462
p0001_00000001_f0021_4,00000001,f0021,4,6.657,8.573,0.93478
p0001_00000001_f0021_4,00000001,f0021,4,8.485,12.207,0.67288
p0001_00000001_f0021_4,00000001,f0021,4,9.657,5.831,0.55797
p0001_00000001_f0021_4,00000001,f0021,4,3.828,6.403,0.53261
p0001_00000001_f0021_4,00000001,f0021,4,11.828,6.325,0.73249
p0001_00000001_f0021_4,00000001,f0021,4,33.728,4.0,0.45699
p0001_00000001_f0021_4,00000001,f0021,4,5.243,11.402,0.7087
p0001_00000001_f0021_4,00000001,f0021,4,6.414,7.616,0.81988
p0001_00000001_f0021_4,00000001,f0021,4,22.071,5.0,0.51484
p0001_00000001_f0021_4,00000001,f0021,4,2.0,3.606,0.44444
p0001_00000001_f0021_4,00000001,f0021,4,2.828,11.18,0.7343
p0001_00000001_f0021_4,00000001,f0021,4,5.828,3.864,0.42633
p0001_00000001_f0021_4,00000001,f0021,4,5.414,6.854,0.61715
p0001_00000001_f0021_4,00000001,f0021,4,10.0,5.831,0.722
p0001_00000001_f0021_4,00000001,f0021,4,3.414,5.05,0.44203
p0001_00000001_f0021_4,00000001,f0021,4,2.828,10.77,0.70773
p0001_00000001_f0021_4,00000001,f0021,4,16.243,5.831,0.55208
p0001_00000001_f0021_4,00000001,f0021,4,16.828,6.0,0.552
p0001_00000001_f0021_4,00000001,f0021,4,11.071,5.744,0.49855
p0001_00000001_f0021_4,00000001,f0021,4,4.243,10.463,0.66848
p0001_00000001_f0021_4,00000001,f0021,4,21.828,4.0,0.57609
p0001_00000001_f0021_4,00000001,f0021,4,16.657,9.924,0.65987
p0001_00000001_f0021_4,00000001,f0021,4,26.071,4.0,0.52435
p0001_00000001_f0021_4,00000001,f0021,4,14.828,3.606,0.48841
p0001_00000001_f0021_4,00000001,f0021,4,24.071,9.0,0.61689
p0001_00000001_f0021_4,00000001,f0021,4,7.243,10.817,0.52174
p0001_00000001_f0021_4,00000001,f0021,4,17.899,2.995,0.56884
p0001_00000001_f0021_4,00000001,f0021,4,2.828,9.487,0.71739
p0001_00000001_f0021_4,00000001,f0021,4,10.828,4.472,0.56456
p0001_00000001_f0021_4,00000001,f0021,4,24.414,8.944,0.69681
p0001_00000001_f0021_4,00000001,f0021,4,8.414,8.0,0.76812
p0001_00000001_f0021_4,00000001,f0021,4,13.828,2.0,0.51294
p0001_00000001_f0021_4,00000001,f0021,4,4.243,4.183,0.5308
p0001_00000001_f0021_4,00000001,f0021,4,26.314,8.062,0.72615
p0001_00000001_f0021_4,00000001,f0021,4,27.071,3.0,0.60758
p0001_00000001_f0021_4,00000001,f0021,4,5.657,3.606,0.57681
p0001_00000001_f0021_4,00000001,f0021,4,6.414,1.0,0.60559
p0001_00000001_f0021_4,00000001,f0021,4,12.314,3.606,0.63406
p0001_00000001_f0021_4,00000001,f0021,4,15.828,2.0,0.31975
p0001_00000001_f0021_4,00000001,f0021,4,10.414,2.828,0.3946
p0001_00000001_f0021_4,00000001,f0021,4,2.414,3.162,0.86232
p0001_00000001_f0021_4,00000001,f0021,4,29.314,6.325,0.61299
p0001_00000001_f0021_4,00000001,f0021,4,5.828,7.176,0.61957
p0001_00000001_f0021_4,00000001,f0021,4,8.657,8.062,0.63678
p0001_00000001_f0021_4,00000001,f0021,4,10.071,2.828,0.46618
p0001_00000001_f0021_4,00000001,f0021,4,2.828,7.81,0.66908
p0001_00000001_f0021_4,00000001,f0021,4,2.828,5.831,0.62802
p0001_00000001_f0021_4,00000001,f0021,4,39.071,5.242,0.74733
p0001_00000001_f0021_4,00000001,f0021,4,17.243,2.236,0.35507
p0001_00000001_f0021_4,00000001,f0021,4,40.828,2.0,0.43584
p0001_00000001_f0021_4,00000001,f0021,4,2.828,8.062,0.74879
p0001_00000001_f0021_4,00000001,f0021,4,36.213,5.0,0.63978
p0001_00000001_f0021_4,00000001,f0021,4,4.828,1.414,0.37826
p0001_00000001_f0021_4,00000001,f0021,4,4.243,5.152,0.60688
p0001_00000001_f0021_4,00000001,f0021,4,4.828,7.81,0.65362
p0001_00000001_f0021_4,00000001,f0021,4,4.414,7.616,0.7913
p0001_00000001_f0021_4,00000001,f0021,4,9.485,3.5,0.65761
p0001_00000001_f0021_4,00000001,f0021,4,5.828,8.062,0.76329
p0001_00000001_f0021_4,00000001,f0021,4,22.657,5.915,0.74209
p0001_00000001_f0021_4,00000001,f0021,4,9.828,8.0,0.76304
p0001_00000001_f0021_4,00000001,f0021,4,70.385,6.708,0.60924
p0001_00000001_f0021_4,00000001,f0021,4,4.243,4.736,0.72283
p0001_00000001_f0021_4,00000001,f0021,4,32.314,2.236,0.45531
p0001_00000001_f0021_4,00000001,f0021,4,7.828,5.05,0.58152
p0001_00000001_f0021_4,00000001,f0021,4,12.414,2.0,0.38796
p0001_00000001_f0021_4,00000001,f0021,4,41.899,2.0,0.41902
p0001_00000001_f0021_4,00000001,f0021,4,10.828,4.0,0.70751
p0001_00000001_f0021_4,00000001,f0021,4,11.414,4.123,0.68176
p0001_00000001_f0021_4,00000001,f0021,4,2.414,4.472,0.57005
p0001_00000001_f0021_4,00000001,f0021,4,18.243,5.0,0.71337
p0001_00000001_f0021_4,00000001,f0021,4,5.828,5.0,0.62319
p0001_00000001_f0021_4,00000001,f0021,4,7.657,4.472,0.67702
p0001_00000001_f0021_4,00000001,f0021,4,6.243,5.0,0.6244
p0001_00000001_f0021_4,00000001,f0021,4,12.828,4.123,0.6204
p0001_00000001_f0021_4,00000001,f0021,4,3.0,3.081,0.62681
p0001_00000001_f0021_4,00000001,f0021,4,7.828,3.0,0.66395
p0001_00000001_f0021_4,00000001,f0021,4,4.0,2.236,0.6029
p0001_00000001_f0021_4,00000001,f0021,4,5.0,4.0,0.63768
p0001_00000001_f0021_4,00000001,f0021,4,3.414,2.532,0.65761
p0001_00000001_f0021_4,00000001,f0021,4,24.657,3.0,0.66335
p0001_00000001_f0022_1,00000001,f0022,1,44.385,6.854,0.52228
p0001_00000001_f0022_1,00000001,f0022,1,3.414,6.204,0.47101
p0001_00000001_f0022_1,00000001,f0022,1,9.828,7.0,0.52391
p0001_00000001_f0022_1,00000001,f0022,1,25.243,7.0,0.59072
p0001_00000001_f0022_1,00000001,f0022,1,22.485,10.0,0.57764
p0001_00000001_f0022_1,00000001,f0022,1,13.899,4.736,0.56461
p0001_00000001_f0022_1,00000001,f0022,1,7.243,8.944,0.61594
p0001_00000001_f0022_1,00000001,f0022,1,14.414,9.055,0.75556
p0001_00000001_f0022_1,00000001,f0022,1,8.657,10.793,0.59601
p0001_00000001_f0022_1,00000001,f0022,1,17.243,8.544,0.63683
p0001_00000001_f0022_1,00000001,f0022,1,4.243,8.651,0.63043
p0001_00000001_f0022_1,00000001,f0022,1,7.0,9.95,0.63315
p0001_00000001_f0022_1,00000001,f0022,1,8.828,7.071,0.77617
p0001_00000001_f0022_1,00000001,f0022,1,9.243,9.487,0.50886
p0001_00000001_f0022_1,00000001,f0022,1,2.414,3.0,0.61111
p0001_00000001_f0022_1,00000001,f0022,1,37.485,9.0,0.76087
p0001_00000001_f0022_1,00000001,f0022,1,4.828,8.602,0.8087
p0001_00000001_f0022_1,00000001,f0022,1,3.828,12.145,0.55254
p0001_00000001_f0022_1,00000001,f0022,1,2.828,11.402,0.67633
p0001_00000001_f0022_1,00000001,f0022,1,8.071,5.385,0.55797
p0001_00000001_f0022_1,00000001,f0022,1,3.414,3.562,0.45471
p0001_00000001_f0022_1,00000001,f0022,1,6.828,5.099,0.86025
p0001_00000001_f0022_1,00000001,f0022,1,9.828,2.0,0.2529
p0001_00000001_f0022_1,00000001,f0022,1,16.657,12.042,0.65036
p0001_00000001_f0022_1,00000001,f0022,1,6.414,4.472,0.4648
p0001_00000001_f0022_1,00000001,f0022,1,4.828,5.0,0.51304
p0001_00000001_f0022_1,00000001,f0022,1,3.414,3.606,0.79348
p0001_00000001_f0022_1,00000001,f0022,1,15.485,9.717,0.96636
p0001_00000001_f0022_1,00000001,f0022,1,19.828,3.081,0.2971
p0001_00000001_f0022_1,00000001,f0022,1,7.243,5.385,0.60041
p0001_00000001_f0022_1,00000001,f0022,1,3.0,2.995,0.59783
p0001_00000001_f0022_1,00000001,f0022,1,19.485,3.803,0.55676
p0001_00000001_f0022_1,00000001,f0022,1,2.828,6.325,0.67391
p0001_00000001_f0022_1,00000001,f0022,1,4.0,7.071,0.66087
p0001_00000001_f0022_1,00000001,f0022,1,13.657,6.0,0.48216
p0001_00000001_f0022_1,00000001,f0022,1,20.071,5.0,0.46758
p0001_00000001_f0022_1,00000001,f0022,1,15.142,11.18,0.66848
p0001_00000001_f0022_1,00000001,f0022,1,8.828,4.472,0.47262
p0001_00000001_f0022_1,00000001,f0022,1,7.828,5.0,0.47101
p0001_00000001_f0022_1,00000001,f0022,1,2.414,4.243,0.49275
p0001_00000001_f0022_1,00000001,f0022,1,2.828,4.0,0.49517
